name,description,price
"ASUS ExpertBook P2 (P2451FA), ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",19989
"ASUS ExpertBook P2 (P2451FA), ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",24990
"ASUS ExpertBook P2 (P2451FA), ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",19990
"ASUS ExpertBook P2 (P2451FA), ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",19990
"ASUS ExpertBook P2 (P2451FA), ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",20990
"ASUS ExpertBook P2 (P2451FA), ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",19990
"ASUS ExpertBook P2 (P2451FA), ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",20290
"ASUS ExpertBook P2 (P2451FA), ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",20590
"ASUS ExpertBook P2 (P2451FA), ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",21390
"ASUS ExpertBook P2 (P2451FA), ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",20990
"ASUS ExpertBook P2 (P2451FA), ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",21390
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",20990
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",21990
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",21990
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",21490
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",21499
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",23690
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",21790
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",24990
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",21990
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",24990
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",23290
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",23990
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",22990
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",23190
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",24989
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",22490
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",22990
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",22490
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",22499
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",25990
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",22690
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",22690
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",22990
"Lenovo ThinkPad 11e Yoga Gen 6, ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",26990
